entity_id,entity_name,cohort,n_models,namerank,namerank_sd,refusal_rate,embedding_sim_mean
oa_author_adrin_domnguezdaz,Adrián Domínguez‐Díaz,long_tail_researcher_openalex,36,0.0833,,0.361,0.71
csrankings_kris_bubendorfer,Kris Bubendorfer,cs_faculty,36,0.5556,,0.167,0.811
csrankings_quinn_o__snell,Quinn O. Snell,cs_faculty,36,0.4444,,0.194,0.775
oa_author_lixing_han,Lixing Han,long_tail_researcher_openalex,36,0.1667,,0.417,0.713
csrankings_ian_wakeman,Ian Wakeman,cs_faculty,36,0.6111,,0.222,0.765
oa_author_ben_calderhead,Ben Calderhead,long_tail_researcher_openalex,36,0.6111,,0.194,0.805
oa_author_michael_bosse,Michael Bosse,long_tail_researcher_openalex,36,0.3056,,0.278,0.668
csrankings_ricardo_dahab,Ricardo Dahab,cs_faculty,36,0.6389,,0.083,0.847
csrankings_hannah_kerner,Hannah Kerner,cs_faculty,36,0.6111,,0.167,0.823
csrankings_erik_cambria,Erik Cambria,cs_faculty,36,0.9167,,0.028,0.904
oa_author_cha_zhang,Cha Zhang,long_tail_researcher_openalex,36,0.3333,,0.222,0.802
csrankings_zoran_obradovic,Zoran Obradovic,cs_faculty,36,0.75,,0.111,0.814
csrankings_sbastien_gambs,Sébastien Gambs,cs_faculty,36,0.7222,,0.111,0.854
oa_author_gabriela_hug,Gabriela Hug,long_tail_researcher_openalex,36,0.5556,,0.222,0.838
oa_author_daniil_stroyakovskiy,Daniil Stroyakovskiy,long_tail_researcher_openalex,36,0.1389,,0.528,0.663
csrankings_stefanie_speidel,Stefanie Speidel,cs_faculty,36,0.5,,0.167,0.805
csrankings_swarun_kumar,Swarun Kumar,cs_faculty,36,0.6111,,0.056,0.844
csrankings_alexander_ferworn,Alexander Ferworn,cs_faculty,36,0.5,,0.278,0.752
oa_author_haoran_xie,Haoran Xie,long_tail_researcher_openalex,36,0.3611,,0.333,0.756
oa_author_mirella_lapata,Mirella Lapata,long_tail_researcher_openalex,36,0.8889,,0.056,0.9
oa_author_peng_cheng,Peng Cheng,long_tail_researcher_openalex,36,0.4167,,0.25,0.735
csrankings_r__iris_bahar,R. Iris Bahar,cs_faculty,36,0.6944,,0.139,0.838
csrankings_adam_m__white,Adam M. White,cs_faculty,36,0.5556,,0.194,0.792
csrankings_ingrid_carlbom,Ingrid Carlbom,cs_faculty,36,0.4167,,0.278,0.72
oa_author_xiaojun_zeng,Xiao‐Jun Zeng,long_tail_researcher_openalex,36,0.5556,,0.25,0.749
oa_author_supasorn_suwajanakorn,Supasorn Suwajanakorn,long_tail_researcher_openalex,36,0.75,,0.028,0.886
oa_author_alejandro_barredo_arrieta,Alejandro Barredo Arrieta,long_tail_researcher_openalex,36,0.7222,,0.083,0.901
oa_author_jenny_c__aker,Jenny C. Aker,long_tail_researcher_openalex,36,0.8889,,0.028,0.91
oa_author_gholamreza_salimikhorshidi,Gholamreza Salimi‐Khorshidi,long_tail_researcher_openalex,36,0.5,,0.222,0.76
csrankings_theodore_p__pavlic,Theodore P. Pavlic,cs_faculty,36,0.5833,,0.194,0.799
oa_author_alexander_s__ecker,Alexander S. Ecker,long_tail_researcher_openalex,36,0.5278,,0.139,0.862
oa_author_thomas_w__malone,Thomas W. Malone,long_tail_researcher_openalex,36,0.5556,,0.417,0.701
oa_author_milan_tofiloski,Milan Tofiloski,long_tail_researcher_openalex,36,0.2222,,0.389,0.72
csrankings_ravi_arun_netravali,Ravi Arun Netravali,cs_faculty,36,0.4444,,0.278,0.759
csrankings_pierre_yves_lajoie,Pierre-Yves Lajoie,cs_faculty,36,0.2778,,0.278,0.729
csrankings_helena_galhardas,Helena Galhardas,cs_faculty,36,0.6389,,0.222,0.811
csrankings_jaime_f__fisac,Jaime F. Fisac,cs_faculty,36,0.75,,0.111,0.851
csrankings_christopher_j__maclellan,Christopher J. MacLellan,cs_faculty,36,0.5556,,0.194,0.803
csrankings_francesca_parise,Francesca Parise,cs_faculty,36,0.5278,,0.222,0.79
csrankings_adji_b__dieng,Adji B. Dieng,cs_faculty,36,0.6667,,0.083,0.824
oa_author_lucas_theis,Lucas Theis,long_tail_researcher_openalex,36,0.1389,,0.75,0.549
oa_author_sren_wengerowsky,Sören Wengerowsky,long_tail_researcher_openalex,36,0.4444,,0.333,0.755
csrankings_tony_f__chan,Tony F. Chan,cs_faculty,36,0.75,,0.111,0.798
csrankings_falk_uebernickel,Falk Uebernickel,cs_faculty,36,0.5833,,0.111,0.82
oa_author_arnt_brre_salberg,Arnt-Børre Salberg,long_tail_researcher_openalex,36,0.2778,,0.222,0.822
oa_author_thang_luong,Thang Luong,long_tail_researcher_openalex,36,0.8333,,0.139,0.857
oa_author_susan_mckenney,Susan McKenney,long_tail_researcher_openalex,36,0.6667,,0.139,0.833
csrankings_david_budgen,David Budgen,cs_faculty,36,0.6389,,0.139,0.827
oa_author_edgar_simoserra,Edgar Simo‐Serra,long_tail_researcher_openalex,36,0.5833,,0.194,0.84
oa_author_mark_l__psiaki,Mark L. Psiaki,long_tail_researcher_openalex,36,0.4444,,0.306,0.729
oa_author_manuel_lpezibez,Manuel López‐Ibáñez,long_tail_researcher_openalex,36,0.7778,,0.111,0.886
csrankings_albert_c__s__chung,Albert C. S. Chung,cs_faculty,36,0.5833,,0.167,0.806
csrankings_giuseppe_a__di_lucca,Giuseppe A. Di Lucca,cs_faculty,36,0.5833,,0.222,0.784
oa_author_christian_wojek,Christian Wojek,long_tail_researcher_openalex,36,0.6111,,0.083,0.886
oa_author_yvonne_vergouwe,Yvonne Vergouwe,long_tail_researcher_openalex,36,0.6111,,0.111,0.862
csrankings_radha_jagadeesan,Radha Jagadeesan,cs_faculty,36,0.5833,,0.194,0.8
csrankings_nancy_hitschfeld,Nancy Hitschfeld,cs_faculty,36,0.5278,,0.222,0.763
oa_author_mark_b__swindells,Mark B. Swindells,long_tail_researcher_openalex,36,0.3333,,0.333,0.712
oa_author_markus_k__oberthaler,Markus K. Oberthaler,long_tail_researcher_openalex,36,0.7222,,0.083,0.892
oa_author_bowen_baker,Bowen Baker,long_tail_researcher_openalex,36,0.5278,,0.278,0.793
csrankings_chng_eng_siong,Chng Eng Siong,cs_faculty,36,0.4444,,0.167,0.798
csrankings_eamonn_oneill,Eamonn O'Neill,cs_faculty,36,0.4722,,0.194,0.788
csrankings_lorenzo_cavallaro,Lorenzo Cavallaro,cs_faculty,36,0.6111,,0.111,0.826
csrankings_christopher_piech,Christopher Piech,cs_faculty,36,0.7222,,0.083,0.842
csrankings_sushil_k__prasad,Sushil K. Prasad,cs_faculty,36,0.5833,,0.139,0.812
oa_author_marcel_salath,Marcel Salathé,long_tail_researcher_openalex,36,0.8611,,0.028,0.907
oa_author_justin_werfel,Justin Werfel,long_tail_researcher_openalex,36,0.7778,,0.083,0.908
csrankings_karel_pala,Karel Pala,cs_faculty,36,0.6111,,0.167,0.801
csrankings_steve_tanimoto,Steve Tanimoto,cs_faculty,36,0.6667,,0.056,0.804
csrankings_john_mcgregor,John McGregor,cs_faculty,36,0.5,,0.25,0.767
oa_author_hongming_zhou,Hongming Zhou,long_tail_researcher_openalex,36,0.1667,,0.472,0.644
oa_author_philip_koopman,Philip Koopman,long_tail_researcher_openalex,36,0.8333,,0.083,0.876
oa_author_guoguo_chen,Guoguo Chen,long_tail_researcher_openalex,36,0.5,,0.222,0.817
csrankings_daphne_ippolito,Daphne Ippolito,cs_faculty,36,0.5833,,0.111,0.831
oa_author_johannes_l__schnberger,Johannes L. Schönberger,long_tail_researcher_openalex,36,0.6944,,0.139,0.831
oa_author_tom_lahmer,Tom Lahmer,long_tail_researcher_openalex,36,0.4722,,0.222,0.805
oa_author_david_b__flora,David B. Flora,long_tail_researcher_openalex,36,0.5278,,0.139,0.861
csrankings_sean_warnick,Sean Warnick,cs_faculty,36,0.5278,,0.111,0.805
oa_author_serge_egelman,Serge Egelman,long_tail_researcher_openalex,36,0.8056,,0.139,0.833
csrankings_omar_p__vilela_neto,Omar P. Vilela Neto,cs_faculty,36,0.1667,,0.306,0.711
oa_author_james_m__brenan,James M. Brenan,long_tail_researcher_openalex,36,0.6111,,0.222,0.8
oa_author_joshua_l__proctor,Joshua L. Proctor,long_tail_researcher_openalex,36,0.4722,,0.278,0.792
oa_author_ariel_ekblaw,Ariel Ekblaw,long_tail_researcher_openalex,36,0.6667,,0.139,0.803
csrankings_carl_f__disalvo,Carl F. DiSalvo,cs_faculty,36,0.8056,,0.056,0.881
oa_author_frank_keller,Frank Keller,long_tail_researcher_openalex,36,0.5556,,0.222,0.784
csrankings_m__ani_hsieh,M. Ani Hsieh,cs_faculty,36,0.6111,,0.167,0.797
oa_author_xiaojian_ding,Xiaojian Ding,long_tail_researcher_openalex,36,0.0278,,0.583,0.64
csrankings_thomas_blsius,Thomas Bläsius,cs_faculty,36,0.6667,,0.056,0.851
csrankings_pravesh_kothari,Pravesh Kothari,cs_faculty,36,0.6111,,0.139,0.833
oa_author_jiankun_hu,Jiankun Hu,long_tail_researcher_openalex,36,0.4722,,0.139,0.852
csrankings_pawel_winter,Pawel Winter,cs_faculty,36,0.5,,0.222,0.808
oa_author_marijn_a__m__versteegh,Marijn A. M. Versteegh,long_tail_researcher_openalex,36,0.3889,,0.333,0.751
oa_author_xudong_mao,Xudong Mao,long_tail_researcher_openalex,36,0.6389,,0.111,0.879
oa_author_johan_berg,Johan Åberg,long_tail_researcher_openalex,36,0.5,,0.278,0.792
csrankings_bangalore_s__manjunath,Bangalore S. Manjunath,cs_faculty,36,0.6111,,0.167,0.791
oa_author_georgina_a__holloway,Georgina A. Holloway,long_tail_researcher_openalex,36,0.0833,,0.528,0.645
csrankings_jessica_burgner_kahrs,Jessica Burgner-Kahrs,cs_faculty,36,0.6389,,0.139,0.841
oa_author_asaph_azaria,Asaph Azaria,long_tail_researcher_openalex,36,0.3056,,0.417,0.684
oa_author_xuejun_yang,Xuejun Yang,long_tail_researcher_openalex,36,0.3333,,0.306,0.719
oa_author_per_b__brockhoff,Per B. Brockhoff,long_tail_researcher_openalex,36,0.6111,,0.111,0.785
csrankings_chrysa_papagianni,Chrysa Papagianni,cs_faculty,36,0.25,,0.306,0.739
oa_author_richard_c__hendriks,Richard C. Hendriks,long_tail_researcher_openalex,36,0.5833,,0.167,0.845
oa_author_weidi_xie,Weidi Xie,long_tail_researcher_openalex,36,0.6389,,0.083,0.867
csrankings_angjoo_kanazawa,Angjoo Kanazawa,cs_faculty,36,0.8056,,0.056,0.857
oa_author_giuseppe_jurman,Giuseppe Jurman,long_tail_researcher_openalex,36,0.4722,,0.056,0.824
oa_author_stefan_pfenninger,Stefan Pfenninger,long_tail_researcher_openalex,36,0.5833,,0.083,0.877
oa_author_james_kirkpatrick,James Kirkpatrick,long_tail_researcher_openalex,36,0.7222,,0.111,0.799
csrankings_laurence_s__dooley,Laurence S. Dooley,cs_faculty,36,0.4167,,0.306,0.696
csrankings_dov_dori,Dov Dori,cs_faculty,36,0.7222,,0.083,0.795
oa_author_martin_karafit,Martin Karafiát,long_tail_researcher_openalex,36,0.5556,,0.111,0.871
csrankings_cherri_m__pancake,Cherri M. Pancake,cs_faculty,36,0.6944,,0.083,0.836
csrankings_fuxin_li,Fuxin Li,cs_faculty,36,0.4444,,0.167,0.818
oa_author_wenguan_wang,Wenguan Wang,long_tail_researcher_openalex,36,0.5278,,0.111,0.888
csrankings_charalampos_papamanthou,Charalampos Papamanthou,cs_faculty,36,0.7222,,0.056,0.867
csrankings_haiping_lu,Haiping Lu,cs_faculty,36,0.6389,,0.111,0.848
oa_author_jian_cheng,Jian Cheng,long_tail_researcher_openalex,36,0.2222,,0.333,0.703
csrankings_patrick_traynor,Patrick Traynor,cs_faculty,36,0.6667,,0.111,0.841
csrankings_rosana_t__vaccare_braga,Rosana T. Vaccare Braga,cs_faculty,36,0.4444,,0.222,0.79
oa_author_matthew_tancik,Matthew Tancik,long_tail_researcher_openalex,36,0.75,,0.167,0.845
csrankings_james_f__allen,James F. Allen,cs_faculty,36,0.8611,,0.056,0.827
oa_author_effy_vayena,Effy Vayena,long_tail_researcher_openalex,36,0.8611,,0.028,0.905
csrankings_zico_kolter,Zico Kolter,cs_faculty,36,0.8056,,0.056,0.889
oa_author_masanori_morise,Masanori Morise,long_tail_researcher_openalex,36,0.6667,,0.083,0.887
oa_author_thomas_j__whelan,Thomas J. Whelan,long_tail_researcher_openalex,36,0.5833,,0.167,0.735
oa_author_murtaza_haider,Murtaza Haider,long_tail_researcher_openalex,36,0.6111,,0.167,0.797
oa_author_robin_rombach,Robin Rombach,long_tail_researcher_openalex,36,0.7778,,0.056,0.906
oa_author_paul_m__leonardi,Paul M. Leonardi,long_tail_researcher_openalex,36,0.8056,,0.056,0.894
oa_author_tong_he,Tong He,long_tail_researcher_openalex,36,0.0833,,0.306,0.685
oa_author_xuxian_jiang,Xuxian Jiang,long_tail_researcher_openalex,36,0.6944,,0.167,0.821
oa_author_georgios_karagiannis,Georgios Karagiannis,long_tail_researcher_openalex,36,0.4722,,0.111,0.86
oa_author_hannah_rashkin,Hannah Rashkin,long_tail_researcher_openalex,36,0.5833,,0.167,0.83
oa_author_brenda_l__minor,Brenda L. Minor,long_tail_researcher_openalex,36,0.1389,,0.5,0.682
csrankings_jignesh_m__patel,Jignesh M. Patel,cs_faculty,36,0.6111,,0.111,0.833
csrankings_amir_houmansadr,Amir Houmansadr,cs_faculty,36,0.8056,,0.028,0.849
oa_author_mathieu_aubry,Mathieu Aubry,long_tail_researcher_openalex,36,0.4722,,0.25,0.761
csrankings_david_brumley,David Brumley,cs_faculty,36,0.8889,,0.028,0.86
oa_author_batia_laufer,Batia Laufer,long_tail_researcher_openalex,36,0.8056,,0.083,0.9
csrankings_srinivasan_seshan,Srinivasan Seshan,cs_faculty,36,0.7222,,0.056,0.872
oa_author_lilly_irani,Lilly Irani,long_tail_researcher_openalex,36,0.7222,,0.083,0.873
oa_author_alexandre_pouget,Alexandre Pouget,long_tail_researcher_openalex,36,0.8333,,0.056,0.914
oa_author_cristopher_moore,Cristopher Moore,long_tail_researcher_openalex,36,0.6944,,0.111,0.846
csrankings_robert_h__deng,Robert H. Deng,cs_faculty,36,0.7778,,0.028,0.866
oa_author_neil_c__rabinowitz,Neil C. Rabinowitz,long_tail_researcher_openalex,36,0.6111,,0.139,0.83
csrankings_kate_larson,Kate Larson,cs_faculty,36,0.6389,,0.139,0.828
csrankings_gobinda_chowdhury,Gobinda Chowdhury,cs_faculty,36,0.6389,,0.194,0.803
oa_author_mohiuddin_ahmed,Mohiuddin Ahmed,long_tail_researcher_openalex,36,0.2778,,0.167,0.83
csrankings_gregor_v__bochmann,Gregor v. Bochmann,cs_faculty,36,0.75,,0.167,0.758
oa_author_moeness_g__amin,Moeness G. Amin,long_tail_researcher_openalex,36,0.8333,,0.056,0.913
artifact_starcoder_paper,StarCoder paper,research_paper,36,0.8333,,0.056,0.889
csrankings_sanjoy_dasgupta,Sanjoy Dasgupta,cs_faculty,36,0.8333,,0.028,0.87
oa_author_kyoung_mu_lee,Kyoung Mu Lee,long_tail_researcher_openalex,36,0.7778,,0.167,0.832
oa_author_n_h__batjes,N.H. Batjes,long_tail_researcher_openalex,36,0.8611,,0.056,0.904
csrankings_radhika_nagpal,Radhika Nagpal,cs_faculty,36,0.75,,0.167,0.813
csrankings_bernhard_beckert,Bernhard Beckert,cs_faculty,36,0.75,,0.056,0.886
csrankings_jay_ligatti,Jay Ligatti,cs_faculty,36,0.5833,,0.139,0.838
oa_author_elchanan_mossel,Elchanan Mossel,long_tail_researcher_openalex,36,0.8333,,0.083,0.876
csrankings_xiaojuan_ma,Xiaojuan Ma,cs_faculty,36,0.5833,,0.278,0.742
oa_author_chen_sun,Chen Sun,long_tail_researcher_openalex,36,0.0833,,0.361,0.666
oa_author_steven_l__brunton,Steven L. Brunton,long_tail_researcher_openalex,36,0.9167,,0.028,0.903
oa_author_marco_cuturi,Marco Cuturi,long_tail_researcher_openalex,36,0.8611,,0.083,0.894
oa_author_deng_ping_fan,Deng-Ping Fan,long_tail_researcher_openalex,36,0.5833,,0.056,0.887
oa_author_andrew_l__maas,Andrew L. Maas,long_tail_researcher_openalex,36,0.6944,,0.083,0.866
oa_author_andrea_montanari,Andrea Montanari,long_tail_researcher_openalex,36,0.7778,,0.111,0.847
csrankings_mark_yim,Mark Yim,cs_faculty,36,0.75,,0.083,0.852
oa_author_luca_pezz,Luca Pezzè,long_tail_researcher_openalex,36,0.6667,,0.056,0.896
csrankings_andrew_begel,Andrew Begel,cs_faculty,36,0.6944,,0.056,0.856
csrankings_james_andrew_bagnell,James Andrew Bagnell,cs_faculty,36,0.6944,,0.139,0.83
oa_author_guanghui_lan,Guanghui Lan,long_tail_researcher_openalex,36,0.6944,,0.083,0.898
csrankings_ulrich_ultes_nitsche,Ulrich Ultes-Nitsche,cs_faculty,36,0.4167,,0.222,0.777
csrankings_david_lindlbauer,David Lindlbauer,cs_faculty,36,0.5278,,0.167,0.807
csrankings_robert_pless,Robert Pless,cs_faculty,36,0.6111,,0.139,0.804
csrankings_ragunathan_raj_rajkumar,Ragunathan Raj Rajkumar,cs_faculty,36,0.8611,,0.083,0.847
oa_author_shuchi_grover,Shuchi Grover,long_tail_researcher_openalex,36,0.75,,0.056,0.922
oa_author_rachel_harrison,Rachel Harrison,long_tail_researcher_openalex,36,0.3056,,0.25,0.761
oa_author_elad_hazan,Elad Hazan,long_tail_researcher_openalex,36,0.8611,,0.028,0.924
csrankings_srinivasa_g__narasimhan,Srinivasa G. Narasimhan,cs_faculty,36,0.75,,0.111,0.838
oa_author_jie_tan,Jie Tan,long_tail_researcher_openalex,36,0.6389,,0.056,0.862
csrankings_christopher_batten,Christopher Batten,cs_faculty,36,0.6667,,0.028,0.833
csrankings_uri_j__wilensky,Uri J. Wilensky,cs_faculty,36,0.9167,,0.056,0.877
csrankings_simon_gay,Simon Gay,cs_faculty,36,0.6667,,0.111,0.866
oa_author_vadim_smelyanskiy,Vadim Smelyanskiy,long_tail_researcher_openalex,36,0.6667,,0.056,0.888
csrankings_ameet_talwalkar,Ameet Talwalkar,cs_faculty,36,0.8889,,0.083,0.851
oa_author_antoine_bosselut,Antoine Bosselut,long_tail_researcher_openalex,36,0.6389,,0.139,0.853
csrankings_aljosa_smolic,Aljosa Smolic,cs_faculty,36,0.6944,,0.139,0.813
oa_author_miron_b__kursa,Miron B. Kursa,long_tail_researcher_openalex,36,0.5556,,0.194,0.818
oa_author_iryna_gurevych,Iryna Gurevych,long_tail_researcher_openalex,36,0.7778,,0.028,0.872
csrankings_frank_w__takes,Frank W. Takes,cs_faculty,36,0.6111,,0.139,0.827
oa_author_charless_c__fowlkes,Charless C. Fowlkes,long_tail_researcher_openalex,36,0.5833,,0.194,0.767
csrankings_giovanni_vigna,Giovanni Vigna,cs_faculty,36,0.75,,0.028,0.853
oa_author_gavin_wood,Gavin Wood,long_tail_researcher_openalex,36,0.0,,0.111,0.74
oa_author_wim_vanhaverbeke,Wim Vanhaverbeke,long_tail_researcher_openalex,36,0.5278,,0.056,0.888
csrankings_klaus_schmid,Klaus Schmid,cs_faculty,36,0.6944,,0.139,0.821
oa_author_daniel_ldecke,Daniel Lüdecke,long_tail_researcher_openalex,36,0.7778,,0.056,0.877
oa_author_christoph_stiller,Christoph Stiller,long_tail_researcher_openalex,36,0.6667,,0.056,0.889
oa_author_andre_esteva,Andre Esteva,long_tail_researcher_openalex,36,0.8056,,0.028,0.939
csrankings_karl_crary,Karl Crary,cs_faculty,36,0.6111,,0.028,0.865
csrankings_martin_w__a__caminada,Martin W. A. Caminada,cs_faculty,36,0.75,,0.111,0.864
csrankings_wee_sun_lee,Wee Sun Lee,cs_faculty,36,0.5278,,0.056,0.821
oa_author_ian_bruno,Ian Bruno,long_tail_researcher_openalex,36,0.5278,,0.111,0.872
csrankings_sam_tobin_hochstadt,Sam Tobin-Hochstadt,cs_faculty,36,0.7778,,0.056,0.892
csrankings_peter_james_stuckey,Peter James Stuckey,cs_faculty,36,0.8056,,0.083,0.838
oa_author_pieter_vermeesch,Pieter Vermeesch,long_tail_researcher_openalex,36,0.7222,,0.083,0.866
artifact_chatglm_paper,ChatGLM paper,research_paper,36,0.8333,,0.028,0.872
artifact_olmo_paper,OLMo paper,research_paper,36,0.7222,,0.056,0.88
oa_author_jeffrey_heer,Jeffrey Heer,long_tail_researcher_openalex,36,0.9167,,0.028,0.9
csrankings_eric_s__k__yu,Eric S. K. Yu,cs_faculty,36,0.7222,,0.083,0.848
csrankings_niklas_broberg,Niklas Broberg,cs_faculty,36,0.4444,,0.139,0.805
oa_author_mattan_s__benshachar,Mattan S. Ben‐Shachar,long_tail_researcher_openalex,36,0.6111,,0.139,0.844
oa_author_todd_e__humphreys,Todd E. Humphreys,long_tail_researcher_openalex,36,0.7222,,0.056,0.894
csrankings_emma_strubell,Emma Strubell,cs_faculty,36,0.7222,,0.083,0.87
csrankings_marco_wiering,Marco Wiering,cs_faculty,36,0.8333,,0.056,0.868
csrankings_bojan_cukic,Bojan Cukic,cs_faculty,36,0.6667,,0.056,0.855
csrankings_tom_michael_mitchell,Tom Michael Mitchell,cs_faculty,36,0.8889,,0.028,0.881
csrankings_maristella_matera,Maristella Matera,cs_faculty,36,0.6667,,0.111,0.816
csrankings_jonathan_aldrich,Jonathan Aldrich,cs_faculty,36,0.7222,,0.028,0.876
oa_author_maite_taboada,Maite Taboada,long_tail_researcher_openalex,36,0.7778,,0.028,0.92
csrankings_michael_i__shamos,Michael I. Shamos,cs_faculty,36,0.8611,,0.028,0.854
csrankings_ioannis_koutis,Ioannis Koutis,cs_faculty,36,0.75,,0.028,0.898
oa_author_georgios_kambourakis,Georgios Kambourakis,long_tail_researcher_openalex,36,0.6111,,0.028,0.903
csrankings_negar_kiyavash,Negar Kiyavash,cs_faculty,36,0.7222,,0.083,0.844
csrankings_xinming_ou,Xinming Ou,cs_faculty,36,0.6111,,0.028,0.865
artifact_pagedattention_paper,PagedAttention paper,research_paper,36,0.8056,,0.028,0.883
oa_author_michael_s__landy,Michael S. Landy,long_tail_researcher_openalex,36,0.8611,,0.028,0.916
csrankings_m__satyanarayanan,M. Satyanarayanan,cs_faculty,36,0.9167,,0.028,0.817
oa_author_deb_roy,Deb Roy,long_tail_researcher_openalex,36,0.8889,,0.028,0.861
csrankings_tadayoshi_kohno,Tadayoshi Kohno,cs_faculty,36,0.8056,,0.028,0.853
oa_author_austin_g__fowler,Austin G. Fowler,long_tail_researcher_openalex,36,0.75,,0.111,0.859
oa_author_chris_j__maddison,Chris J. Maddison,long_tail_researcher_openalex,36,0.75,,0.028,0.92
oa_author_samuel_a__mehr,Samuel A. Mehr,long_tail_researcher_openalex,36,0.8889,,0.028,0.917
artifact_bart_paper,BART paper,research_paper,36,0.9444,,0.028,0.909
oa_author_marco_tlio_ribeiro,Marco Túlio Ribeiro,long_tail_researcher_openalex,36,0.8333,,0.056,0.877
oa_author_florent_perronnin,Florent Perronnin,long_tail_researcher_openalex,36,0.8333,,0.056,0.912
oa_author_jort_f__gemmeke,Jort F. Gemmeke,long_tail_researcher_openalex,36,0.7222,,0.028,0.924
oa_author_rob_tibshirani,Rob Tibshirani,long_tail_researcher_openalex,36,0.9722,,0.028,0.893
csrankings_vincent_aleven,Vincent Aleven,cs_faculty,36,0.9722,,0.028,0.919
oa_author_roy_pea,Roy Pea,long_tail_researcher_openalex,36,0.8889,,0.028,0.908
csrankings_davood_rafiei,Davood Rafiei,cs_faculty,36,0.4444,,0.056,0.874
oa_author_michele_lanza,Michele Lanza,long_tail_researcher_openalex,36,0.75,,0.028,0.866
oa_author_matthias_feurer,Matthias Feurer,long_tail_researcher_openalex,36,0.9167,,0.028,0.907
mid_tier_filmmaker_spike_lee,Spike Lee,mid_tier_filmmaker,36,1.0,,0.0,0.862
mid_tier_historical_niklaus_wirth,Niklaus Wirth,mid_tier_historical,36,1.0,,0.0,0.904
mid_tier_politician_yuriko_koike,Yuriko Koike,mid_tier_politician,36,0.9722,,0.0,0.864
mid_tier_politician_rahul_gandhi,Rahul Gandhi,mid_tier_politician,36,1.0,,0.0,0.882
